ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1416380633.44477,dbt3,10853,10,mark,psql,,-1,2014-11-19 08:03:53.443001+01,2014-11-19 08:03:53.444593+01,2014-11-19 08:03:53.444593+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 08:03:53.444596+01
1416380633.44477,dbt3,10857,10,mark,psql,,-1,2014-11-19 08:03:53.443175+01,2014-11-19 08:03:53.444774+01,2014-11-19 08:03:53.444774+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 08:03:53.444779+01
1416380633.44477,dbt3,10862,10,mark,psql,,-1,2014-11-19 08:03:53.443503+01,2014-11-19 08:03:53.444943+01,2014-11-19 08:03:53.444943+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 08:03:53.444946+01
1416380633.44477,dbt3,10864,10,mark,psql,,-1,2014-11-19 08:03:53.443604+01,2014-11-19 08:03:53.444988+01,2014-11-19 08:03:53.444988+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 08:03:53.444992+01
1416380633.44477,dbt3,10867,10,mark,psql,,-1,2014-11-19 08:03:53.443816+01,2014-11-19 08:03:53.445298+01,2014-11-19 08:03:53.445298+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 08:03:53.445302+01
1416380633.44477,dbt3,10868,10,mark,psql,,-1,2014-11-19 08:03:53.444705+01,2014-11-19 08:03:53.446171+01,2014-11-19 08:03:53.446171+01,f,COPY supplier FROM '/AXLE/mark/dbt3/dss/supplier.tbl' USING DELIMITERS '|';,active,2014-11-19 08:03:53.446175+01
1416380633.44477,dbt3,10869,10,mark,psql,,-1,2014-11-19 08:03:53.444844+01,2014-11-19 08:03:53.446334+01,2014-11-19 08:03:53.446334+01,f,COPY partsupp FROM '/AXLE/mark/dbt3/dss/partsupp.tbl' USING DELIMITERS '|';,active,2014-11-19 08:03:53.446337+01
1416380633.44477,dbt3,10870,10,mark,psql,,-1,2014-11-19 08:03:53.444962+01,2014-11-19 08:03:53.446419+01,2014-11-19 08:03:53.446419+01,f,COPY part FROM '/AXLE/mark/dbt3/dss/part.tbl' USING DELIMITERS '|';,active,2014-11-19 08:03:53.446422+01
1416380633.44477,dbt3,10871,10,mark,psql,,-1,2014-11-19 08:03:53.4451+01,2014-11-19 08:03:53.446607+01,2014-11-19 08:03:53.446607+01,f,COPY orders FROM '/AXLE/mark/dbt3/dss/orders.tbl' USING DELIMITERS '|';,active,2014-11-19 08:03:53.44661+01
1416380633.44477,dbt3,10873,10,mark,psql,,-1,2014-11-19 08:03:53.445264+01,2014-11-19 08:03:53.446738+01,2014-11-19 08:03:53.446738+01,f,COPY nation FROM '/AXLE/mark/dbt3/dss/nation.tbl' USING DELIMITERS '|';,active,2014-11-19 08:03:53.446741+01
1416380633.44477,dbt3,10874,10,mark,psql,,-1,2014-11-19 08:03:53.445374+01,,,f,"",idle,2014-11-19 08:03:53.446747+01
1416380633.44477,dbt3,10875,10,mark,psql,,-1,2014-11-19 08:03:53.445462+01,,,f,"",idle,2014-11-19 08:03:53.446764+01
1416380693.44776,dbt3,16918,10,mark,psql,,-1,2014-11-19 08:04:53.304329+01,2014-11-19 08:04:53.306032+01,2014-11-19 08:04:53.306032+01,f,"
CREATE INDEX orders_o_orderdate_o_orderkey_idx
ON orders (o_orderdate, o_orderkey);",active,2014-11-19 08:04:53.306036+01
1416380693.44776,dbt3,16919,10,mark,psql,,-1,2014-11-19 08:04:53.304408+01,2014-11-19 08:04:53.306059+01,2014-11-19 08:04:53.306059+01,t,"
ALTER TABLE orders
ADD CONSTRAINT pk_orders PRIMARY KEY (o_orderkey) ;",active,2014-11-19 08:04:53.306063+01
