ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1416381364.12819,dbt3,29182,10,mark,psql,,-1,2014-11-19 08:16:04.126942+01,2014-11-19 08:16:04.128193+01,2014-11-19 08:16:04.128193+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 08:16:04.128197+01
1416381364.12819,dbt3,29183,10,mark,psql,,-1,2014-11-19 08:16:04.127055+01,2014-11-19 08:16:04.128353+01,2014-11-19 08:16:04.128353+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 08:16:04.128356+01
1416381364.12819,dbt3,29184,10,mark,psql,,-1,2014-11-19 08:16:04.12712+01,2014-11-19 08:16:04.12879+01,2014-11-19 08:16:04.12879+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 08:16:04.128794+01
1416381364.12819,dbt3,29181,10,mark,psql,,-1,2014-11-19 08:16:04.126834+01,2014-11-19 08:16:04.128744+01,2014-11-19 08:16:04.128744+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 08:16:04.128748+01
1416381364.12819,dbt3,29185,10,mark,psql,,-1,2014-11-19 08:16:04.127244+01,2014-11-19 08:16:04.128608+01,2014-11-19 08:16:04.128608+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 08:16:04.128611+01
1416381424.13253,dbt3,31417,10,mark,psql,,-1,2014-11-19 08:16:38.943968+01,2014-11-19 08:16:38.946313+01,2014-11-19 08:16:38.946532+01,f,"select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%burnished%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",active,2014-11-19 08:16:38.946534+01
1416381424.13253,dbt3,642,10,mark,psql,,-1,2014-11-19 08:17:04.129635+01,2014-11-19 08:17:04.132189+01,2014-11-19 08:17:04.132189+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2014-11-19 08:17:04.132217+01
1416381424.13253,dbt3,643,10,mark,psql,,-1,2014-11-19 08:17:04.129735+01,2014-11-19 08:17:04.133143+01,2014-11-19 08:17:04.133143+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2014-11-19 08:17:04.133156+01
1416381424.13253,dbt3,641,10,mark,psql,,-1,2014-11-19 08:17:04.129461+01,2014-11-19 08:17:04.132528+01,2014-11-19 08:17:04.132528+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2014-11-19 08:17:04.132533+01
1416381424.13253,dbt3,645,10,mark,psql,,-1,2014-11-19 08:17:04.131681+01,2014-11-19 08:17:04.133144+01,2014-11-19 08:17:04.133144+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2014-11-19 08:17:04.133147+01
